customer_id,interaction,uid,city,state,country,zip,lat,lng,population,area,job,children,age,income,marital,gender,churn,outage_sec_perweek,email,contacts,yearly_equip_failure,techie,contract,port_modem,tablet,internet_service,phone,multiple,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,paperless_billing,payment_method,tenure,monthly_charge,day_time,year,bandwidth_gb_year
E898891,c849866b-c98c-4527-b6bb-a2c8b6825f55,c2c64f718d9334c916ea7679ae803586,Yamhill,CA,Prince of Wales-Hyder,56382,33.03734,-83.92709,1442,Suburban,"Therapist, music",3,77,1737.57,Widowed,Female,No,10.49734,14,0,0,No,Month-to-month,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,Bank Transfer(automatic),59.66552,230.1344,Morning,2022,6369
T867814,b2662b8b-6828-4545-908c-d4771d141a02,acda253f0f2ea4d20194776d6b8209d0,Yamhill,CA,Prince of Wales-Hyder,47520,37.27426,-80.6343,2854,Rural,Sales promotion account executive,9,49,57886.92,Separated,Male,Yes,8.96244,11,2,1,No,Month-to-month,No,No,Fiber Optic,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Bank Transfer(automatic),61.85574,204.9496,Afternoon,2022,6057
V161009,ca13799b-4246-4fed-bb16-97596d51ecc5,75052e1ce38822a6254c2cba905d99f2,Needville,OR,Fort Bend,59106,35.07588,-85.75437,17334,Suburban,Special effects artist,1,36,31962.04,Divorced,Female,Yes,11.60075,12,2,0,No,Two Year,No,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Bank Transfer(automatic),60.16674,220.1185,Morning,2021,6217
M65348,8b987e6d-fd86-4c88-99a2-92230ac0178f,388fc7b1d7db18dd2c1c6ccda672caad,Point Baker,TX,Fort Bend,54515,36.55169,-97.85715,448,Rural,Conference centre manager,1,58,46509.62,Widowed,Female,No,13.21498,11,1,0,No,One year,Yes,No,Fiber Optic,Yes,No,No,No,No,No,No,Yes,Yes,Mailed Check,62.50486,182.4653,Afternoon,2022,6836
T709501,be3f7a31-a510-43b0-934e-a4368caa75ea,5023f0da356d8891f777c6326523efc5,Yamhill,CA,Ogemaw,45873,40.80636,-84.17079,2263,Suburban,Corporate investment banker,3,45,83931.89,Married,Male,No,7.552561,15,0,0,No,Month-to-month,No,No,DSL,No,Yes,No,Yes,Yes,No,No,No,Yes,Mailed Check,57.7129,182.4433,Morning,2022,6294
A47399,767df0ae-d414-47f6-9781-e387db62dc9c,d8854f0b8ae2bce8892d89786045e088,West Branch,TX,Ogemaw,64486,41.3938,-73.83612,490,Rural,Probation officer,1,43,42589.53,Never Married,Male,Yes,5.287479,13,0,0,No,Month-to-month,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Electronic Check,58.97078,197.6288,Afternoon,2021,6510
D991712,50762893-47ca-42df-b7d6-62c9a25b1cc1,533446a2cfdbc4cd0f96a5198ad9f6b9,West Branch,AK,Yamhill,15635,48.05707,-115.7696,106,Suburban,Research scientist (medical),1,63,45907.32,Divorced,Female,Yes,8.851285,12,1,0,No,Month-to-month,No,No,Fiber Optic,Yes,No,Yes,No,No,Yes,Yes,No,Yes,Electronic Check,62.56329,182.4676,Morning,2022,6227
Z765151,b19e1e40-659a-4355-b6f3-bd7439759d0a,1fbdf62f3dfe13c95baf9e9c718b6771,Yamhill,CA,Fort Bend,14516,44.78225,-85.39565,2454,Rural,"Engineer, manufacturing",2,43,64936.87,Widowed,Male,Yes,10.79421,17,1,0,No,Month-to-month,No,No,DSL,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Credit Card (automatic),61.0537,94.97283,Afternoon,2021,6209
C941074,2bfa3779-4f93-459e-852b-73e5ac5886a0,622a3f91ef0c645f67c48b69d5680854,Needville,AK,Yamhill,48529,37.60316,-85.43182,9936,Rural,"Buyer, industrial",0,24,48510.35,Married,Male,No,17.07819,10,0,1,No,Two Year,Yes,Yes,DSL,Yes,No,No,No,No,No,No,Yes,No,Credit Card (automatic),55.67036,174.9882,Afternoon,2021,6248
D774087,fe71e2d0-b827-4fa6-bbf2-977988339b0a,488b209b36f6ae25b9ccde0649a4da14,Del Mar,TX,Yamhill,93207,34.51014,-83.59159,239,Urban,Learning mentor,2,78,29515.26,Widowed,Male,No,7.897277,11,2,0,No,One year,No,No,DSL,Yes,Yes,No,Yes,No,No,No,Yes,No,Electronic Check,60.04586,149.9741,Evening,2021,6220
B584686,7bb3966a-1d1f-4623-8dd5-9c202eb97de6,f199ea6b397a802c965802698a72ece1,Point Baker,MI,Fort Bend,18032,37.55547,-82.62666,9391,Urban,Curator,1,22,58726.65,Divorced,Female,No,10.55283,17,0,0,No,One year,No,No,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Credit Card (automatic),59.7267,152.5022,Evening,2022,6083
G258705,5eb4ba91-af68-4d2e-8b8b-b58691d3f323,963395a129d69ee9f00200fea3a1a4c4,Del Mar,CA,Fort Bend,79255,40.31244,-78.39147,631,Urban,Photographer,3,30,40327,Separated,Male,Yes,9.398203,10,0,1,Yes,Month-to-month,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Mailed Check,59.14016,137.4836,Evening,2021,6517
Q550105,de49c4fd-5df1-4f36-9159-4cf2217a3c62,5cb33a400968238f5c8c52528eb84ac1,Point Baker,OR,Prince of Wales-Hyder,89039,46.61557,-95.55126,140,Suburban,Associate Professor,2,67,64695.35,Widowed,Female,No,11.79061,12,1,0,No,Two Year,Yes,No,Fiber Optic,Yes,No,No,Yes,No,Yes,Yes,No,Yes,Bank Transfer(automatic),63.72204,162.4713,Morning,2022,6193
O199225,35087018-41c9-4684-aedf-0866df484fbf,8c0452eaae5da31d621309518ed004df,Point Baker,CA,Fort Bend,31634,42.52965,-88.71557,5622,Urban,"Designer, television/film set",0,71,113095,Divorced,Male,No,4.55702,13,1,0,No,Month-to-month,No,No,DSL,Yes,No,No,No,No,Yes,No,Yes,Yes,Credit Card (automatic),54.16378,245.1283,Evening,2022,6121
H104068,1684ae5a-37e8-43b3-b7c9-61cf0d7571f3,b9a9151f0ef75808e9e2986d1f36e859,Yamhill,CA,Prince of Wales-Hyder,63547,35.68854,-94.27204,392,Urban,"Designer, interior/spatial",1,24,4035.91,Never Married,Male,No,12.39438,12,1,2,No,Month-to-month,Yes,No,Fiber Optic,Yes,No,Yes,No,No,Yes,Yes,No,Yes,Bank Transfer(automatic),62.91776,139.9568,Evening,2022,6329
M275292,8be92efd-edbb-4e7b-bab4-41f7501542d7,ca32a8f6c818c80cfcf137f988c89dcd,West Branch,TX,Yamhill,36507,35.06241,-83.72758,22096,Urban,Counselling psychologist,2,76,59188.01,Widowed,Male,Yes,9.99135,14,3,1,No,Month-to-month,No,No,Fiber Optic,Yes,No,No,Yes,No,No,Yes,No,No,Electronic Check,65.09085,127.525,Evening,2021,6041
N548388,64d4f9ef-281b-454e-bded-ed31a0ea7419,aa8b1b3731a420f42540ebf062ef524b,Yamhill,AK,San Diego,25022,42.15002,-76.95274,364,Suburban,"Production designer, theatre/television/film",4,37,6464.45,Never Married,Nonbinary,No,13.7578,10,2,2,No,Month-to-month,Yes,Yes,Fiber Optic,Yes,No,No,No,No,Yes,Yes,No,Yes,Mailed Check,60.48709,197.4945,Morning,2021,6018
X542926,0dcdd2a2-4576-4840-ba79-0d4599b5ba84,07926f151e97dee8a4a6a671464ccf9d,Yamhill,CA,Ogemaw,80403,40.17005,-105.2018,20021,Urban,Event organiser,0,28,41695.97,Divorced,Female,No,13.14201,14,0,0,No,Two Year,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Bank Transfer(automatic),59.3332,149.9928,Evening,2021,6576
L239191,73c4f790-87da-407f-947d-6d949fc22de1,6fbaae94490ac120a263100ad60d890b,Del Mar,CA,Fort Bend,18437,41.66031,-84.55807,164,Rural,Restaurant manager,2,73,11374.3,Divorced,Nonbinary,No,2.039771,12,1,0,No,Two Year,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Electronic Check,59.15346,129.9483,Afternoon,2021,6357
V624141,ce0f3e6c-0593-4f79-80f6-29d619c433f7,86f147fde1bef93c0a1d48786a9663ef,West Branch,MI,Prince of Wales-Hyder,77004,43.67849,-86.46311,36959,Suburban,"Production assistant, television",5,38,26353.03,Divorced,Female,No,6.445166,11,1,0,No,Month-to-month,Yes,No,Fiber Optic,Yes,No,Yes,No,Yes,No,Yes,No,No,Credit Card (automatic),63.64621,169.9378,Morning,2022,6651
F473020,f089a7f6-600c-4191-a8f2-6256052acc0c,116b9bd2fe07073dbfefcfdede33dc2a,Yamhill,MI,Prince of Wales-Hyder,61310,41.22222,-93.24101,3748,Rural,Consulting civil engineer,1,35,52473.97,Married,Female,No,9.405701,9,1,0,No,One year,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Yes,Bank Transfer(automatic),63.25532,159.965,Afternoon,2022,6244
T83491,755d0257-5387-4cac-a76f-9a149d8a0ed2,e54dfcc33efd854f49f68635dcf38c43,Yamhill,TX,Prince of Wales-Hyder,27925,34.54918,-86.38259,3991,Suburban,Warden/ranger,0,53,32677.84,Separated,Male,No,14.39837,12,1,0,No,One year,No,No,DSL,No,No,Yes,Yes,No,No,No,Yes,Yes,Electronic Check,58.33561,159.9656,Morning,2021,6070
F758869,a62778f5-b162-4201-9f40-82782c797133,fb13cf47b4d1a1c5335b662586bc1f47,Del Mar,MI,Yamhill,12149,39.54706,-87.32665,2388,Urban,Counselling psychologist,4,38,92352.67,Divorced,Male,Yes,7.82306,12,0,1,No,Two Year,Yes,No,Fiber Optic,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Electronic Check,61.18403,187.4847,Evening,2021,6837
D62748,17fa7f39-1dc8-4f63-82e0-37ecb5a98cdd,9015b51bef7972c13a869f2fc08f1cb4,Needville,AK,Yamhill,92782,38.98979,-99.75605,22704,Urban,"Editor, film/video",2,19,13695.83,Divorced,Male,No,13.83282,19,1,0,No,One year,No,No,Fiber Optic,Yes,Yes,Yes,No,No,No,No,No,No,Electronic Check,56.3686,267.6647,Evening,2021,6834
X83894,f847d11c-ca18-4dfe-bba2-64394f058f98,b7bbebf1c31031086fb792df754aa6b5,Point Baker,AK,Fort Bend,92374,36.13005,-89.69069,43633,Rural,"Buyer, retail",0,50,91572.91,Separated,Male,No,8.899374,14,3,0,No,One year,No,No,DSL,No,No,No,No,No,No,No,No,Yes,Bank Transfer(automatic),57.58191,129.9621,Afternoon,2022,6833
O651128,6e9c503b-bbe2-4099-9aa6-069c4c285977,07c86e26078fddc96849d493eafb9975,Needville,OR,San Diego,1242,37.90612,-91.24857,471,Rural,Corporate investment banker,1,85,19354.83,Married,Male,Yes,6.473077,13,1,1,No,Two Year,No,No,Fiber Optic,Yes,No,Yes,Yes,Yes,No,No,Yes,No,Credit Card (automatic),60.81561,242.6281,Afternoon,2021,6286
U148916,80e9a1b0-013c-4c5b-8ac4-cd87aa570c80,0ad1ade223f095fe6b9679c4a9be6491,Needville,OR,Ogemaw,45167,43.71377,-98.04725,3700,Urban,Aid worker,1,76,122765.4,Divorced,Male,Yes,9.219293,14,2,1,No,Month-to-month,No,No,Fiber Optic,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Credit Card (automatic),60.34589,252.6378,Evening,2022,6352
D266802,36dac1a5-1e08-4113-bc24-94344ca0f7c8,57af7c95d4b4ec2916413a03fb95c6a9,Needville,AK,Fort Bend,35585,30.92503,-86.43981,1215,Suburban,"Engineer, production",0,81,62613.43,Widowed,Female,Yes,11.44144,14,1,0,No,Month-to-month,Yes,No,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Mailed Check,64.00973,134.9509,Morning,2022,6491
P261491,bac26e80-0fe1-4165-86ff-6bd7a305bcb3,d840fe1a302d7891a91f744288a4edb6,Del Mar,TX,San Diego,55435,46.85617,-96.82207,13744,Rural,"Surveyor, land/geomatics",0,53,41900.38,Never Married,Male,No,10.72665,10,2,0,No,One year,No,No,Fiber Optic,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,Credit Card (automatic),62.83864,129.9763,Afternoon,2022,6790
T467141,552c8107-686e-48d9-a32e-6c178a8bfff1,4a4e4e6acd10f53535d7997699c301d5,Del Mar,OR,Ogemaw,20197,43.1472,-88.23476,787,Suburban,Textile designer,1,82,37123.95,Divorced,Male,No,16.28114,8,1,0,No,Month-to-month,Yes,No,Fiber Optic,Yes,No,No,Yes,No,Yes,No,No,Yes,Electronic Check,63.56516,182.4676,Morning,2021,6038
X31491,d707fe3a-3fd9-4b39-a9e0-41ff97eb0267,b1bc3127306c2018bffd8a9443d5ad7f,Point Baker,AK,Yamhill,37915,34.44934,-92.2018,5283,Urban,Clinical biochemist,0,71,20168.84,Divorced,Nonbinary,No,11.6179,12,0,0,No,Month-to-month,Yes,No,Fiber Optic,Yes,No,No,No,No,Yes,Yes,No,Yes,Bank Transfer(automatic),60.33663,275.1198,Evening,2021,6841
F572793,deb50c9b-f6dd-4534-9f65-3773118fc7eb,03215808d6596e644aeeec15cd0cf5e1,Needville,OR,Prince of Wales-Hyder,13834,25.85114,-80.14141,253,Rural,Newspaper journalist,1,62,17765.33,Never Married,Female,No,7.951853,10,0,0,No,One year,No,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Bank Transfer(automatic),57.857,245.132,Afternoon,2022,6689
H750600,1bcde2ad-99fb-48be-9645-2123769942a6,9928ddc1e3dca8c85935e882b21a0234,Point Baker,TX,San Diego,67701,42.13619,-85.84016,6380,Suburban,Orthoptist,0,88,27208.28,Widowed,Male,Yes,12.59401,15,1,1,No,Month-to-month,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Bank Transfer(automatic),60.41609,230.1051,Morning,2021,6822
O269834,be09c3c8-7063-407a-8f2c-75aa2a101666,f4c906f39c94650e89bc82d0a365cd44,Point Baker,OR,San Diego,40977,31.89314,-89.71877,10512,Rural,"Geneticist, molecular",1,84,1628.25,Divorced,Female,Yes,11.18263,11,1,0,No,One year,Yes,No,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Bank Transfer(automatic),65.14224,104.9629,Afternoon,2021,6604
Y304291,53206f1f-ede9-4c42-9a9a-31cb06be67e7,b45f569ea1eb81ad5d11108fe20859f8,Yamhill,AK,San Diego,27023,35.53869,-104.927,13088,Urban,Industrial/product designer,3,81,32891.71,Widowed,Male,Yes,6.83233,14,1,0,No,Month-to-month,No,No,Fiber Optic,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Bank Transfer(automatic),60.88203,197.6288,Evening,2021,6177
N725824,a7decafb-2bd6-4314-af53-92d3c49a5d4b,c303e657afaf3db30e3d9f2319166b27,West Branch,AK,Yamhill,67467,29.60797,-81.88407,2500,Urban,Radio broadcast assistant,1,43,14890.08,Never Married,Male,No,1.33256,11,1,1,No,Two Year,No,No,Fiber Optic,Yes,Yes,Yes,Yes,No,No,No,No,No,Bank Transfer(automatic),61.32236,172.4624,Evening,2022,6699
R29520,904eac89-c330-4ebc-af59-85f21e526667,8069e2486c99d8ff53d29f3e39db6e4e,Yamhill,AK,Ogemaw,20185,33.69578,-112.1719,33723,Urban,"Designer, fashion/clothing",4,48,2353.79,Widowed,Female,Yes,7.814343,12,1,1,Yes,Month-to-month,No,No,Fiber Optic,Yes,No,Yes,Yes,No,No,Yes,No,No,Mailed Check,59.12149,210.138,Evening,2021,6887
L912239,13c7a4ed-7a37-42fc-8f76-cb308ce44a11,f7da73a9598445fa073edcef4db3a97c,West Branch,AK,Yamhill,22124,35.74049,-78.71758,18216,Suburban,Brewing technologist,1,66,21122.58,Never Married,Female,Yes,14.63487,11,0,0,Yes,Month-to-month,Yes,Yes,DSL,Yes,No,No,No,No,No,No,Yes,No,Mailed Check,56.46995,182.4433,Morning,2021,6431
O836447,a760e95d-8f1b-4609-a177-f4b9ba1d96f6,2d45398256d6d38b77cd20a2d9520eac,Del Mar,AK,Ogemaw,32751,38.84808,-90.28876,22073,Suburban,Chartered loss adjuster,4,60,105005.6,Widowed,Male,Yes,7.612941,14,3,0,No,Month-to-month,Yes,Yes,Fiber Optic,No,No,Yes,No,No,No,No,Yes,Yes,Electronic Check,63.96787,162.5007,Morning,2021,6355
P532607,a15fad95-c96a-4ae5-9fe3-1e2e9727bb8e,b838d6938b2f4ee4091714949d27ff4f,West Branch,MI,Fort Bend,26851,39.30879,-123.756,1765,Urban,Hydrographic surveyor,3,42,11319.45,Separated,Male,Yes,7.60487,7,0,0,No,Month-to-month,Yes,No,Fiber Optic,Yes,Yes,No,No,Yes,No,No,Yes,No,Credit Card (automatic),61.00345,184.967,Evening,2021,6631
J936618,52fefddf-3ca0-4014-8554-3b85255da0be,9ae2b226f4a57dbdd77042e6f66be29b,Point Baker,OR,San Diego,92870,31.81488,-101.0464,53582,Suburban,Oncologist,2,70,29061.7,Widowed,Male,Yes,9.686337,10,0,1,No,One year,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Yes,No,No,Mailed Check,58.99154,172.4885,Morning,2021,6098
U698370,de9a502c-75ee-492c-939f-281ff3e7ce40,8d32b76d77681f18a8c7e7fe926f7275,West Branch,AK,Fort Bend,60119,29.20188,-98.77533,10246,Urban,Phytotherapist,0,21,11464.09,Divorced,Female,Yes,10.043,10,1,1,No,Month-to-month,Yes,No,Fiber Optic,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Bank Transfer(automatic),56.53318,255.1555,Evening,2021,6187
A651095,83911fa0-b300-4db4-aec8-6e4e734cb9df,5640d1c4c4fd0d6dfca5b7b312c04796,Needville,TX,Ogemaw,80428,33.16876,-100.0377,824,Suburban,Armed forces training and education officer,0,25,84285.17,Never Married,Female,Yes,8.937648,13,1,1,No,Month-to-month,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Bank Transfer(automatic),56.31703,117.4686,Morning,2021,6067
S268098,f26b6b9f-ce0c-4096-b90a-05a186e164a8,57abd25e953742b5be35fda394c13c39,West Branch,MI,Fort Bend,80497,34.44481,-117.6251,497,Rural,Insurance account manager,4,65,52729.62,Widowed,Female,Yes,11.38611,11,1,0,No,One year,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Bank Transfer(automatic),60.78096,210.127,Afternoon,2021,6277
F384568,ac6be05f-480a-4789-8391-a2f7a9784eb6,990f1c8e252ad4d48f9ccb04f021aeba,Point Baker,OR,San Diego,20019,41.3011,-123.9904,62625,Suburban,"Engineer, maintenance (IT)",3,52,22018.82,Separated,Female,Yes,8.81118,12,1,0,No,Month-to-month,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Bank Transfer(automatic),56.79773,142.4827,Morning,2022,6938
Z763537,f81e42f3-033a-44c8-a5e3-f33d250ade7f,ef1f322c381f11f77d3a04a863231865,Del Mar,TX,Ogemaw,93722,37.23018,-82.70802,83179,Urban,Animal nutritionist,0,87,57937.88,Married,Female,No,10.13562,14,0,1,No,Two Year,Yes,No,Fiber Optic,Yes,No,No,No,Yes,Yes,No,No,Yes,Bank Transfer(automatic),65.52904,150.007,Evening,2022,6417
K963843,4d6a9121-5f53-4865-bb8b-5b79db04966c,61ed180bb2fa0d48bebca3cb34999696,Needville,MI,Yamhill,58001,47.52899,-114.1102,29,Urban,Dentist,3,23,53640.47,Separated,Female,Yes,10.44139,14,0,0,No,Month-to-month,No,No,Fiber Optic,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Bank Transfer(automatic),59.64391,217.484,Evening,2021,6809
T895288,80f972c1-3d78-464a-91af-403049adb4d6,3ee9c0764e4e7575bb8be55161987e4f,Needville,AK,Prince of Wales-Hyder,73010,36.43001,-77.72095,19735,Rural,"Engineer, civil (contracting)",1,79,113254.1,Married,Female,Yes,11.00449,12,0,0,No,Month-to-month,No,No,Fiber Optic,Yes,No,No,No,No,No,Yes,No,Yes,Electronic Check,63.25754,149.9621,Afternoon,2021,6585
Y538750,5a353f71-edc6-458b-bff7-9004062339ce,44b0f61797fe24b7676b6bdc0b1bbc4f,Point Baker,TX,San Diego,30757,40.26517,-76.88281,2128,Suburban,"Engineer, civil (contracting)",5,73,79846.11,Widowed,Female,Yes,9.594627,16,0,0,Yes,One year,Yes,No,Fiber Optic,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Credit Card (automatic),60.91248,240.1149,Morning,2021,6639
S421624,b9d2a364-90a7-486c-88f0-48fb565c25eb,59779987d2b9bb423a01fd7a405dc396,Needville,TX,Prince of Wales-Hyder,32097,35.92722,-115.2083,18518,Urban,Dancer,1,68,31935.71,Widowed,Male,Yes,8.847661,10,2,0,No,Month-to-month,No,No,Fiber Optic,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Credit Card (automatic),62.87394,159.9349,Evening,2022,6425
V148792,353a60b0-939f-480b-bd5f-7a4ec352fe4e,fbf7e8b2d153df6f41c8c52441edbc7e,Yamhill,MI,Fort Bend,35119,28.9529,-96.24037,259,Urban,Conference centre manager,2,57,4547.32,Widowed,Female,No,9.775597,12,1,1,No,Two Year,No,No,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Bank Transfer(automatic),61.45515,207.4974,Evening,2021,6010
U52206,870c4120-7985-4e42-a5a0-0907d1257466,0c8765aeb6ace9e18bc677fe66f26445,West Branch,AK,Prince of Wales-Hyder,92382,26.52439,-80.1075,4709,Rural,Logistics and distribution manager,5,44,46926.44,Never Married,Male,No,6.470752,16,1,0,No,Month-to-month,No,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Electronic Check,62.76856,159.9805,Afternoon,2022,6605
T177589,6d1ca9fb-8784-438f-a108-5ce210906cef,ca0b35b883b29bb6a5dd644e6b4c328b,Del Mar,MI,Ogemaw,13830,39.00784,-119.9241,5196,Rural,Dispensing optician,2,43,42619.82,Separated,Male,No,9.603644,9,0,0,Yes,Two Year,Yes,Yes,Fiber Optic,No,No,No,Yes,No,No,No,Yes,No,Electronic Check,63.39679,127.4958,Afternoon,2021,6418
P604430,77f63933-73d5-42f7-9540-ecfc068d5f1f,0fd1e029535df7423553d71c1714f592,Point Baker,OR,Yamhill,62934,38.16833,-121.3103,902,Rural,Applications developer,1,82,35180.11,Divorced,Female,No,7.329087,14,0,0,No,Two Year,Yes,No,Fiber Optic,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Mailed Check,63.08784,152.4952,Afternoon,2022,6833
S517133,48a0a8a0-2a64-4399-8082-eadcadfd36f3,47261e5bd1b0418302e20ed2f4c04289,West Branch,OR,Fort Bend,41263,42.60873,-73.86589,442,Urban,"Designer, fashion/clothing",1,35,7125.29,Never Married,Male,Yes,8.328368,11,0,0,No,Month-to-month,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Mailed Check,53.77192,154.9755,Evening,2021,6632
O284332,ab38984d-55ff-41c3-8a07-edaa75cdc2b3,8a5f455c248a77f5f630b6d5a17b88b3,Point Baker,CA,Prince of Wales-Hyder,98119,26.21204,-80.2696,25710,Urban,Secretary/administrator,3,45,60915.52,Separated,Male,Yes,9.039072,11,3,0,No,Month-to-month,Yes,No,Fiber Optic,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Mailed Check,62.01898,172.4555,Evening,2021,6737
V878052,9c5aa908-cb38-4184-8aaa-4e35ea523ca8,bb94108a4d7bc99747ee29dc854d5326,West Branch,TX,Fort Bend,728,30.55759,-93.4503,39698,Suburban,Diagnostic radiographer,0,65,22606.89,Widowed,Female,No,8.284685,13,2,0,No,One year,Yes,No,Fiber Optic,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Credit Card (automatic),63.411,157.4836,Morning,2021,6381
D260697,737f9dfd-d200-4caf-833b-1b8c94cfc114,d96f402f68fa4aa7ebc34e310ff52752,Point Baker,MI,Prince of Wales-Hyder,75071,40.95286,-86.57828,52939,Urban,Chief Strategy Officer,0,74,23083.13,Married,Female,No,7.210451,16,2,0,Yes,Two Year,Yes,No,Fiber Optic,Yes,No,No,No,No,Yes,No,No,Yes,Electronic Check,61.78631,172.4555,Evening,2021,6168
H652696,a7f8752f-189f-4307-b330-f9311e0011e1,2629f1baf90005f400c28ee6b63e0ac6,Del Mar,TX,Ogemaw,11705,48.01877,-122.7495,7565,Suburban,Community development worker,2,88,17400.04,Separated,Male,No,5.274699,16,2,0,Yes,One year,No,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Electronic Check,61.00152,229.9931,Morning,2022,6726
J792483,d50a9c3a-ab8b-4246-bae1-2b8850c1fd1d,a8684f6df16e5b45026433d33eed13c5,Point Baker,AK,Ogemaw,58316,44.33165,-71.81169,6982,Rural,Art gallery manager,4,26,13101.08,Never Married,Male,Yes,10.8327,9,0,0,No,One year,Yes,No,Fiber Optic,Yes,No,No,No,Yes,No,No,Yes,Yes,Credit Card (automatic),62.11937,149.9598,Afternoon,2021,6483
S483455,c56e2083-c4f1-46c2-aab4-414e71b2f2d5,5b58b6577a342fe783fc660bf16bafba,Needville,AK,Ogemaw,27340,34.1872,-83.04685,41,Urban,Building control surveyor,5,48,66220.67,Widowed,Female,Yes,7.56029,12,2,0,No,One year,Yes,No,Fiber Optic,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Mailed Check,62.9411,115.0021,Evening,2022,6574
S82019,85d27328-4a8f-4f9d-abd4-177b13dac967,e7be41092c0bbb44f8123a6d1532f2b9,Del Mar,OR,Yamhill,8741,38.68221,-90.23995,2640,Urban,"Surveyor, rural practice",0,71,92095.69,Never Married,Female,Yes,5.822018,14,0,0,No,Month-to-month,Yes,No,Fiber Optic,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Electronic Check,60.97847,219.9902,Evening,2022,6714
M596436,03a93972-40a5-44ba-b50c-b9c27e3778d4,ce90835f2ee1c42694885fc91aa290ae,West Branch,AK,Yamhill,33755,37.84792,-77.05503,25445,Urban,Television camera operator,2,69,26382.57,Widowed,Male,Yes,13.61942,12,0,1,No,Month-to-month,No,No,Fiber Optic,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Electronic Check,65.74105,127.4958,Evening,2022,6637
Q138800,34ae338d-2c56-49dd-a97e-de374f80eb4d,cea50d2683eb564866b1a8ddf1d39c0e,Del Mar,CA,Prince of Wales-Hyder,30041,40.77706,-87.28169,66531,Suburban,"Surveyor, building control",0,46,19367.71,Separated,Male,No,6.949099,9,0,0,No,Month-to-month,No,Yes,DSL,Yes,No,No,No,Yes,Yes,No,No,No,Bank Transfer(automatic),58.52641,129.9483,Morning,2021,6860
Q490945,e899ddc9-dfa5-4f98-8097-9df0c0d7a447,8d608d9f3c7bdaf884836d180e876b18,Point Baker,OR,Ogemaw,3452,38.65216,-80.87741,5307,Rural,"Radiographer, diagnostic",0,77,22328.55,Divorced,Female,Yes,8.932966,12,1,0,No,One year,Yes,No,Fiber Optic,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Mailed Check,62.18037,184.9647,Afternoon,2021,6304
O148559,315b27e8-b436-49f7-a3f8-68ae824b6f15,62ad0b93444db253af8a643b0cc0e4a7,Del Mar,CA,Prince of Wales-Hyder,95915,39.97625,-87.6124,0,Urban,Art therapist,2,70,89705.73,Married,Female,No,10.38278,12,2,2,No,One year,No,Yes,Fiber Optic,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Bank Transfer(automatic),61.37983,175.1331,Evening,2022,6931
